Key,SourceString,Context
"Building_FloorT04_AEA_B_Desc","Пол из красного дерева",""
"Building_FloorT04_AEA_C_Name","Пол из камня",""
"Building_FloorT04_AEA_C_Desc","Пол из камня",""
"Building_FloorT04_AEA_D_Name","Пол (мрамор)",""
"Building_FloorT04_AEA_D_Desc","Пол из мрамора",""
"Building_FloorT04_BAB_B_Name","Большой пол (кр. дерево)",""
"Building_FloorT04_BAB_B_Desc","Большой пол из красного дерева",""
"Building_FloorT04_BAB_D_Name","Большой пол (мрамор)",""
"Building_FloorT04_BAB_D_Desc","Большой пол из мрамора",""
"Building_PillarDownT04_AEA_A_Name","Основание коллоны (камень)",""
"Building_PillarDownT04_AEA_A_Desc","Каменная колонна с основанием",""
"Building_PillarDownT04_AEA_C_Name","Основание колонны (кр. дерево)",""
"Building_PillarDownT04_AEA_C_Desc","Столб с основанием из красного дерева",""
"Building_PillarT04_AFF_A_Name","Большая балка (кр. дерево)",""
"Building_PillarT04_AFF_A_Desc","Большая горизонтальная балка из красного дерева",""
"Building_PillarT04_AGG_A_Name","Балка (кр. дерево)",""
"Building_PillarT04_AGG_A_Desc","Горизонтальная балка из красного дерева",""
"Building_PillarT04_FAF_A_Name","Столб (камень)",""
"Building_PillarT04_FAF_A_Desc","Столб из прямоугольного камня",""
"Building_PillarT04_FAF_B_Name","Cтолб (штукатурка)",""
"Building_PillarT04_FAF_B_Desc","Оштукатуренный столб",""
"Building_PillarT04_FAF_E_Name","Колонна (камень)",""
"Building_PillarT04_FAF_E_Desc","Каменная колонна",""
"Building_PillarT04_FAF_C_Name","Колонна (кр. дерево)",""
"Building_PillarT04_FAF_C_Desc","Столб-колонна из красного дерева",""
"Building_PillarUpT04_AEA_A_Name","Капитель (камень)",""
"Building_PillarUpT04_AEA_A_Desc","Каменная колонна с капителью",""
"Building_PillarUpT04_AEA_C_Name","Капитель (кр. дерево)",""
"Building_PillarUpT04_AEA_C_Desc","Столб с капителью из крассного дерева",""
"Building_RailingsStairsT04_AAA_A_Name","Перила (кр.дерево)",""
"Building_RailingsStairsT04_AAA_A_Desc","Перила из красного дерева для лестниц 45°",""
"Building_RailingsStairsT04_AAB_A_Name","Перила (кр. дерево)",""
"Building_RailingsStairsT04_AAB_A_Desc","Перила из красного дерева для лестниц 26°",""
"Building_RailingsStairsPier_01_Name","Канатные перила",""
"Building_RailingsStairsPier_01_Desc","Канатное ограждение для пирсовых лестниц",""
"Building_RoofCapFrontonT04_FEA_A_Name","Конек крыши (черепица)",""
"Building_RoofCapFrontonT04_FEA_A_Desc","Маленький конек крыши из черепицы 26°",""
"Building_RoofCapFrontonT04_FEB_A_Name","Конек крыши (черепица)",""
"Building_RoofCapFrontonT04_FEB_A_Desc","Длинный конек крыши из черепицы 26°",""
"Building_RoofCapT04_AEA_A_Name","Конек крыши (черепица)",""
"Building_RoofCapT04_AEA_A_Desc","Конек крыши из черепицы 26°",""
"Building_RoofCapT04_AEB_A_A_Name","Конек крыши (черепица)",""
"Building_RoofCapT04_AEB_A_A_Desc","Длинный конек крыши из черепицы 26°",""
"Building_RoofCornerDownT04_BAB_A_Name","Угловая крыша (черепица)",""
"Building_RoofCornerDownT04_BAB_A_Desc","Обратная угловая крыша из черепицы 26°",""
"Building_RoofCornerDownT04_DAD_A_Name","Угловая крыша (черепица)",""
"Building_RoofCornerDownT04_DAD_A_Desc","Обратная угловая крыша из черепицы 13°",""
"Building_RoofCornerUpT04_BAB_A_Name","Угловая крыша (черепица)",""
"Building_RoofCornerUpT04_BAB_A_Desc","Угловая крыша из черепицы 26°",""
"Building_RoofCornerUpT04_DAD_A_Name","Угловая крыша (черепица)",""
"Building_RoofCornerUpT04_DAD_A_Desc","Угловая крыша из черепицы 13°",""
"Building_RoofFrontonLT04_FAB_A_Name","Левый фронтон (черепица)",""
"Building_RoofFrontonLT04_FAB_A_Desc","Замыкающий левый фронтон из черепицы 26°",""
"Building_RoofFrontonRT04_FAB_A_A_Name","Правый фронтон (черепица)",""
"Building_RoofFrontonRT04_FAB_A_A_Desc","Замыкающий правый фронтон из черепицы 26°",""
"Building_RoofFrontonT04_AAA_A_Name","Фасадный карниз (черпица)",""
"Building_RoofFrontonT04_AAA_A_Desc","Фасадный карниз с черепицей 26°",""
"Building_RoofFrontonUpT04_BAB_A_Name","Угловой карниз (черепица)",""
"Building_RoofFrontonUpT04_BAB_A_Desc","Угловой фасадный карниз с черепицей 26°",""
"Building_RoofT04_AAB_A_Name","Крыша (черепица)",""
"Building_RoofT04_AAB_A_Desc","Крыша из черепицы 26°",""
"Building_RoofT04_AAD_A_Name","Крыша (черепица)",""
"Building_RoofT04_AAD_A_Desc","Крыша из черепицы 13°",""
"Building_StairsCornerDownT04_BAB_A_Name","Угловые ступени (кр. дерево)",""
"Building_StairsCornerDownT04_BAB_A_Desc","Внутренний угловой элемент ступенек из красного дерева",""
"Building_StairsCornerDownT04_BAB_B_Name","Угловые ступени (камень)",""
"Building_StairsCornerDownT04_BAB_B_Desc","Внутренний угловой элемент ступенек из камня",""
"Building_StairsCornerUpT04_BAB_A_Name","Угловые ступени (кр. дерево)",""
"Building_StairsCornerUpT04_BAB_A_Desc","Внешний угловой элемент ступенек из красного дерева",""
"Building_StairsCornerUpT04_BAB_B_Name","Угловые ступени (камень)",""
"Building_StairsCornerUpT04_BAB_B_Desc","Внешний угловой элемент ступенек из камня",""
"Building_StairsLT04_BAB_A_Name","Спиральная лестница (левая)",""
"Building_StairsLT04_BAB_A_Desc","Левая спиральная лестница из красного дерева 26°",""
"Building_StairsLT04_DDD_A_Name","Спиральная лестница (левая)",""
"Building_StairsLT04_DDD_A_Desc","Левая спиральная лестница из красного дерева 45°",""
"Building_StairsRT04_BAB_A_Name","Спиральная лестница (правая)",""
"Building_StairsRT04_BAB_A_Desc","Правая спиральная лестница из красного дерева 26°",""
"Building_StairsRT04_DDD_A_Name","Спиральная лестница (правая)",""
"Building_StairsRT04_DDD_A_Desc","Правая спиральная лестница из красного дерева 45°",""
"Building_StairsT04_AAA_A_Name","Лестница (кр. дерево)",""
"Building_StairsT04_AAA_A_Desc","Лестница из красного дерева 45°",""
"Building_StairsT04_AAB_A_Name","Лестница (кр. дерево)",""
"Building_StairsT04_AAB_A_Desc","Лестница из красного дерева 26°",""
"Building_StairsT04_AAB_B_Name","Лестница (камень)",""
"Building_StairsT04_AAB_B_Desc","Лестница из камня 45°",""
"Building_WallAngleDownT04_AAE_A_Name","Треугольная стена (штукатурка)",""
"Building_WallAngleDownT04_AAE_A_Desc","Обратная треугольная оштукатуренная стена 45°",""
"Building_WallAngleDownT04_ABE_A_Name","Треугольная стена (штукатурка)",""
"Building_WallAngleDownT04_ABE_A_Desc","Обратная треугольная оштукатуренная стена 64°",""
"Building_WallAngleDownT04_BAE_A_Name","Треугольная стена (штукатурка)",""
"Building_WallAngleDownT04_BAE_A_Desc","Обратная треугольная оштукатуренная стена 26°",""
"Building_WallAngleDownT04_DAE_A_Name","Треугольная стена (штукатурка)",""
"Building_WallAngleDownT04_DAE_A_Desc","Обратная треугольная оштукатуренная стена 13°",""
"Building_WallAngleUpT04_AAE_A_Name","Треугольная стена (штукатурка)",""
"Building_WallAngleUpT04_AAE_A_Desc","Треугольная оштукатуренная стена 45°",""
"Building_WallAngleUpT04_ABE_A_Name","Треугольная стена (штукатурка)",""
"Building_WallAngleUpT04_ABE_A_Desc","Треугольная оштукатуренная стена 64°",""
"Building_WallAngleUpT04_BAE_A_Name","Треугольная стена (штукатурка)",""
"Building_WallAngleUpT04_BAE_A_Desc","Треугольная оштукатуренная стена 26°",""
"Building_WallAngleUpT04_DAE_A_Name","Треугольная стена (штукатурка)",""
"Building_WallAngleUpT04_DAE_A_Desc","Треугольная оштукатуренная стена 13°",""
"Building_WallCornerT04_AAA_A_Name","Угловая стена (штукатурка)",""
"Building_WallCornerT04_AAA_A_Desc","Угловая оштукатуренная стена",""
"Building_WallDomeT04_BBB_A_Name","Сводчатый оштукатуренный потолок арочного типа",""
"Building_WallDomeT04_BBB_A_Desc","Сводчатый оштукатуренный потолок арочного типа",""
"Building_WallT04_AAE_A_Name","Стена (штукатурка)",""
"Building_WallT04_AAE_A_Desc","Оштукатуренная стена",""
"Building_WallT04_AAE_B_Name","Стена (камень)",""
"Building_WallT04_AAE_B_Desc","Каменная стена",""
"Building_WallT04_AAE_D_Name","Стена (кр. дерево)",""
"Building_WallT04_AAE_D_Desc","Стена из красного дерева",""
"Building_WallT04_BBE_A_Name","Большая стена (штукатурка)",""
"Building_WallT04_BBE_A_Desc","Большая оштукатуренная стена",""
"Building_WallT04_BBE_B_Name","Большая стена (известняк)",""
"Building_WallT04_BBE_B_Desc","Большая стена из известняка",""
"Building_WallT04_BBE_D_Name","Большая стена (кр. дерево)",""
"Building_WallT04_BBE_D_Desc","Большая стена из красного дерева",""
"Building_WallT04_CBE_A_Name","Арочная стена (штукатурка)",""
"Building_WallT04_CBE_A_Desc","Арочная оштукатуренная стена",""
"Building_WallT04_DBE_A_Name","Арочная стена (штукатурка)",""
"Building_WallT04_DBE_A_Desc","Большая арочная оштукатуренная стена",""
"Building_WindowframeT04_AAE_A_Name","Квадратное окно",""
"Building_WindowframeT04_AAE_A_Desc","Деревянное застекленное окно",""
"Building_WindowframeT04_ABE_A_Name","Узкое окно",""
"Building_WindowframeT04_ABE_A_Desc","Деревянное окно со створкой",""
"Building_WindowframeT04_ABE_B_Name","Узкое окно",""
"Building_WindowframeT04_ABE_B_Desc","Каменное окно со створкой",""
"Building_WindowframeT04_ABE_C_Name","Узкое окно",""
"Building_WindowframeT04_ABE_C_Desc","Узкое слюдяное арочное окно со штукатуркой",""
"Building_WindowframeT04_ABE_D_Name","Узкое окно",""
"Building_WindowframeT04_ABE_D_Desc","Узкое террасное окно",""
"Building_WindowframeT04_ABE_E_Name","Узкое окно",""
"Building_WindowframeT04_ABE_E_Desc","Каменное узкое стеклянное арочное окно",""
"Building_WindowframeT04_ACE_A_Name","Высокое окно",""
"Building_WindowframeT04_ACE_A_Desc","Деревянное высокое узкое окно со створкой",""
"Building_WindowframeT04_ACE_B_Name","Высокое окно",""
"Building_WindowframeT04_ACE_B_Desc","Высокое узкое слюдяное арочное окно со штукатуркой",""
"Building_WindowframeT04_ACE_C_Name","Узкое окно",""
"Building_WindowframeT04_ACE_C_Desc","Каменное узкое арочное окно с витражом и штукатуркой",""
"Building_WindowframeT04_BBE_A_Name","Двустворчатое окно",""
"Building_WindowframeT04_BBE_A_Desc","Деревянное двустворчатое окно",""
"Building_WindowframeT04_BBE_B_Name","Двустворчатое окно",""
"Building_WindowframeT04_BBE_B_Desc","Двойное каменное окно со створками",""
"Building_WindowframeT04_BBE_C_Name","Двустворчатое окно",""
"Building_WindowframeT04_BBE_C_Desc","Широкое террасное окно",""
"Building_WindowframeT04_BCE_A_Name","Двустворчатое окно",""
"Building_WindowframeT04_BCE_A_Desc","Деревянное высокое двустворчатое окно",""
"Building_WindowframeT04_BCE_B_Name","Двустворчатое окно",""
"Building_WindowframeT04_BCE_B_Desc","Высокое слюдяное двустворчатое окно со штукатуркой",""
"Building_WindowframeT04_BDE_A_Name","Большое окно",""
"Building_WindowframeT04_BDE_A_Desc","Каменное большое арочное окно с витражом и штукатуркой",""
"Building_WindowframeT04_BDE_B_Name","Большое окно",""
"Building_WindowframeT04_BDE_B_Desc","Каменное большое стеклянное арочное окно с витражом и штукатуркой",""
"Decorations_RespawnTent_Name","Палатка",""
"Decorations_RespawnTent_Description","Исследовать неизвестные острова всегда приятнее когда есть палатка где можно передохнуть.\r\n\r\nПозволяет сохранять точку возрождения\r\n\r\nНе требует крышу\r\n\r\nНе дает комфорт",""
"Decorations_BedrollT02_01_Name","Охотничья кровать",""
"Decorations_BedrollT04_01_Name","Изящная кровать",""
"Decorations_BedrollT04_02_Name","Роскошная большая кровать",""
"Decorations_ChainT04_01_Name","Потолочная цепочка",""
"Decorations_ChandelierT04_01_Name","Подвесной светильник",""
"Decorations_ChandelierT02_01_Name","Люстра охотничья",""
"Decorations_LampHookT02_01_Name","Настенный светильник",""
"Decorations_ChandelierT04_02_Name","Малая люстра",""
"Decorations_ChandelierT04_03_Name","Средняя люстра",""
"Decorations_ChandelierT04_04_Name","Большая люстра",""
"Decorations_CurtainLT04_AB_01_Name","Короткая штора",""
"Decorations_CurtainLT04_AB_01_Desc","Короткая левая серая изящная штора.\r\nПолотна, придающие комнате изысканное чувство света и воздуха.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AB_01_Name","Короткая штора",""
"Decorations_CurtainRT04_AB_01_Desc","Короткая правая серая изящная штора.\r\nПолотна, придающие комнате изысканное чувство света и воздуха.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainLT04_AC_01_Name","Средняя штора",""
"Decorations_CurtainLT04_AC_01_Desc","Средняя левая серая изящная штора.\r\nПолотна, придающие комнате изысканное чувство света и воздуха.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AC_01_Name","Средняя штора",""
"Decorations_CurtainRT04_AC_01_Desc","Средняя правая серая изящная штора.\r\nПолотна, придающие комнате изысканное чувство света и воздуха.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainLT04_AD_01_Name","Длинная штора",""
"Decorations_CurtainLT04_AD_01_Desc","Длинная левая серая изящная штора.\r\nПолотна, придающие комнате изысканное чувство света и воздуха.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AD_01_Name","Длинная штора",""
"Decorations_CurtainRT04_AD_01_Desc","Длинная правая серая изящная штора.\r\nПолотна, придающие комнате изысканное чувство света и воздуха.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainLT04_AB_03_Name","Короткая изящная штора",""
"Decoration_Curtains_LT04_AB_03_Description","Короткая левая красно-зеленая изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainLT04_AB_04_Name","Короткая изящная штора",""
"Decoration_Curtains_LT04_AB_04_Description","Короткая левая зелено-красная изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainLT04_AC_03_Name","Средняя изящная штора",""
"Decoration_Curtains_LT04_AC_03_Description","Средняя левая красно-зеленая изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainLT04_AC_04_Name","Средняя изящная штора",""
"Decoration_Curtains_LT04_AC_04_Description","Средняя левая зелено-красная изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decoration_Curtains_T04_Cool_Description","Полотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainLT04_AD_03_Name","Длинная изящная штора",""
"Decoration_Curtains_LT04_AD_03_Description","Длинная левая красно-зеленая изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainLT04_AD_04_Name","Длинная изящная штора",""
"Decoration_Curtains_LT04_AD_04_Description","Длинная левая зелено-красная изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AB_03_Name","Короткая изящная штора",""
"Decoration_Curtains_T04_AB_03_Description","Короткая правая красно-зеленая изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AB_04_Name","Короткая изящная штора",""
"Decoration_Curtains_T04_AB_04_Description","Короткая правая зелено-красная изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AC_03_Name","Средняя изящная штора",""
"Decoration_Curtains_T04_AC_03_Description","Средняя правая красно-зеленая изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AC_04_Name","Средняя изящная штора",""
"Decoration_Curtains_T04_AC_04_Description","Средняя правая зелено-красная изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AD_03_Name","Длинная изящная штора",""
"Decoration_Curtains_T04_AD_03_Description","Длинная правая красно-зеленая изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainRT04_AD_04_Name","Длинная изящная штора",""
"Decoration_Curtains_T04_AD_04_Description","Длинная правая зелено-красная изящная штора.\r\nПолотна струятся пышными складками, словно царские одеяния.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_CurtainT04_AA_01_Name","Карниз для штор",""
"Decorations_DecorativeFood_01_Name","Кружка грога",""
"Decorations_DecorativeFood_02_Name","Грибная миска",""
"Decorations_DecorativeFood_03_Name","Жаркое",""
"Decorations_DecorativeFood_04_Name","Кукурузный суп",""
"Decorations_DecorativeFood_05_Name","Грибная похлебка",""
"Decorations_DecorativeFood_06_Name","Тарелка с фруктами",""
"Decorations_DecorativeFood_07_Name","Десертная тарелка",""
"Decorations_DecorativeFood_08_Name","Свежие фрукты",""
"Decorations_DecorativeFood_09_Name","Рыбная тарелка",""
"Decorations_DecorativeFood_10_Name","Мясная тарелка",""
"Decorations_DecorativeFood_11_Name","Роскошный обед",""
"Decorations_DecorativeFood_12_Name","Овощи на доске",""
"Decorations_DecorBooks_01_Name","Книжный сет №1",""
"Decorations_DecorBooks_02_Name","Книжный сет №2",""
"Decorations_DecorBooks_03_Name","Книжный сет №3",""
"Decorations_DecorBooks_04_Name","Книжный сет №4",""
"Decorations_DecorBooks_05_Name","Книжный сет №5",""
"Decorations_DecorHornsT02_01_Name","Декоративные рога",""
"Decorations_DecorHornsT02_02_Name","Декоративные рога",""
"Decorations_DecorShip_Cutter_02_Name","Каттер в бутылке с водой",""
"Decorations_DecorShip_Cutter_01_Name","Каттер на подставке",""
"Decorations_DecorShip_Cutter_03_Name","Каттер в бутылке",""
"Decorations_DecorShipBrig_02_Name","Бриг в бутылке с водой",""
"Decorations_DecorShipBrig_01_Name","Бриг на подставке",""
"Decorations_DecorShipBrig_03_Name","Бриг в бутылке",""
"Decorations_DecorShipFrigate_02_Name","Фрегат в бутылке с водой",""
"Decorations_DecorShipFrigate_01_Name","Фрегат на подставке",""
"Decorations_DecorShipFrigate_03_Name","Фрегат в бутылке",""
"Decorations_DecorShipKetch_02_Name","Кеч в бутылке с водой",""
"Decorations_DecorShipKetch_01_Name","Кеч на подставке",""
"Decorations_DecorShipKetch_03_Name","Кеч в бутылке",""
"Decorations_DecorStandT04_01_Name","Прямоугольная стойка",""
"Decorations_DecorStandT04_01_Desc","Цилиндрическая стойка для декора на тонкой ножке\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_DecorStandT04_02_Name","Прямоугольная стойка",""
"Decorations_DecorStandT04_02_Desc","Цилиндрическая стойка для декора на тонкой ножке\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_DecorStandT04_03_Name","Цилиндрическая стойка",""
"Decorations_DecorStandT04_03_Desc","Цилиндрическая стойка для декора на тонкой ножке\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_DecorStandT04_04_Name","Цилиндрическая стойка",""
"Decorations_DecorStandT04_04_Desc","Цилиндрическая стойка для декора на тонкой ножке\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_DecorStandT04_05_Name","Цилиндрическая стойка",""
"Decorations_DecorStandT04_05_Desc","Цилиндрическая стойка для декора на тонкой ножке\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_GlobeT04_01_Name","Декоративный глобус",""
"Decorations_LampT04_01_Name","Настольный подсвечник",""
"Decorations_LampT04_02_Name","Настольный подсвечник",""
"Decorations_LampT04_03_Name","Настольный подсвечник",""
"Decorations_LampT04_04_Name","Напольный подсвечник",""
"Decorations_LogHolderT04_01_Name","Дровница для камина",""
"Decorations_Paintings_Ashlands_01_Name","Морской пейзаж",""
"Decorations_Paintings_Ashlands_02_Name","Морской пейзаж",""
"Decorations_Paintings_Ashlands_03_Name","Морской пейзаж",""
"Decorations_Paintings_HighLands_01_Name","Натюрморт",""
"Decorations_Paintings_HighLands_02_Name","Натюрморт",""
"Decorations_Paintings_HighLands_03_Name","Натюрморт",""
"Decorations_Paintings_Swamp_01_Name","Портрет",""
"Decorations_Paintings_Swamp_02_Name","Портрет",""
"Decorations_Paintings_Swamp_03_Name","Портрет",""
"Decorations_Paintings_Tortuga_01_Name","Городской пейзаж",""
"Decorations_Paintings_Tortuga_02_Name","Городской пейзаж",""
"Decorations_Paintings_Tortuga_03_Name","Городской пейзаж",""
"Decorations_PendulumClockT04_01_Name","Часы с маятником",""
"Decorations_BI_ShelfT04_01_Name","Изящная полка",""
"Decorations_BI_ShelfT04_02_Name","Изящная большая полка",""
"Decorations_BI_ShelfT04_03_Name","Шикарная полка с завитками",""
"Decorations_BI_ShelfT04_04_Name","Шикарная полка с короной",""
"Decorations_Standing_ArmchairT04_01_Name","Изящное кресло",""
"Decorations_Standing_ArmchairT04_02_Name","Шикарное кресло с подушечкой",""
"Decorations_Standing_BenchT02_01_Name","Охотничья скамейка",""
"Decorations_Standing_BenchT04_01_Name","Изящная скамья",""
"Decorations_Standing_BenchT04_02_Name","Изящная скамейка",""
"Decorations_Standing_BenchT04_03_Name","Шикарная скамейка со спинкой",""
"Decorations_Standing_ChairT02_01_Name","Охотничье кресло",""
"Decorations_Standing_ChairT04_01_Name","Изящный стул",""
"Decorations_Standing_ChairT04_02_Name","Шикарный стул со спинкой",""
"Decorations_Standing_StoolT02_01_Name","Охотничий табурет",""
"Decorations_Standing_StoolT04_01_Name","Изящный табурет",""
"Decorations_Standing_StoolT04_02_Name","Изящный табурет",""
"Decorations_Standing_StoolT04_03_Name","Шикарный табурет",""
"Decorations_Standing_StoolT04_04_Name","Шикарный табурет",""
"Decorations_Standing_TableT02_01_Name","Охотничий стол",""
"Decorations_Standing_TableT02_02_Name","Охотничий стол",""
"Decorations_Standing_TableT04_01_Name","Изящный стол",""
"Decorations_Standing_TableT04_02_Name","Изящный стол",""
"Decorations_Standing_TableT04_03_Name","Изящный стол",""
"Decorations_Standing_TableT04_04_Name","Изящный банкетный стол",""
"Decorations_Standing_DeskT04_01_Name","Изящный письменный стол",""
"Decorations_Standing_WardrobeT02_01_Name","Охотничий стеллаж с рогами",""
"Decorations_Standing_WardrobeT02_02_Name","Охотничий стеллаж",""
"Decorations_Standing_WardrobeT02_03_Name","Угловой охотничий стеллаж",""
"Decorations_Standing_WardrobeT04_02_Name","Изящная тумбочка",""
"Decorations_Standing_WardrobeT04_03_Name","Изящный буфет",""
"Decorations_Standing_WardrobeT04_04_Name","Изящный буфет",""
"Decorations_Standing_WardrobeT04_05_Name","Изящный буфет",""
"Decorations_Standing_WardrobeT04_06_Name","Изящный шкаф-комод",""
"Decorations_Standing_WardrobeT04_16_Name","Изящная тумба",""
"Decorations_Standing_WardrobeT04_20_Name","Шикарный стеллаж",""
"Decorations_Standing_WardrobeT04_23_Name","Шикарный книжный шкаф",""
"Decorations_Standing_WardrobeT04_24_Name","Изящный шкаф",""
"Decorations_Standing_WardrobeT04_26_Name","Шикарная книжная тумба",""
"Decorations_Standing_WeaponStandT02_01_Name","Охотничья оружейная стойка",""
"Decorations_TableLampT04_01_Name","Настольный подсвечник",""
"Decorations_TableLampT04_02_Name","Настольная лампада",""
"Decorations_TableLampT04_03_Name","Настольная лампада",""
"Decorations_WallLampT04_01_Name","Настенный подсвечник",""
"Decorations_WallLampT04_02_Name","Настенный подсвечник",""
"Decorations_WallLampT04_03_Name","Настенный подсвечник",""
"Decorations_WeaponStandT04_01_Name","Оружейный стенд на стену вариант 1",""
"Decorations_WeaponStandT04_02_Name","Оружейный стенд на стену вариант 2",""
"Decorations_WeaponStandT04_03_Name","Оружейный стенд на стену вариант 3",""
"Decorations_WeaponStandT04_04_Name","Оружейный стенд на стену вариант 4",""
"Decorations_WeaponStandT04_05_Name","Оружейный стенд на стену вариант 5",""
"Decorations_WeaponStandT04_06_Name","Оружейный стенд на стену вариант 6",""
"Decorations_WeaponStandT04_07_Name","Оружейный стенд на стену вариант 7",""
"Decorations_WeaponStandT04_08_Name","Оружейный стенд на стену вариант 8",""
"Decorations_WeaponStandT04_09_Name","Оружейный стенд на стену вариант 9",""
"Decorations_WeaponStandT04_10_Name","Оружейный стенд на стену вариант 10",""
"Decorations_WeaponStandT04_11_Name","Оружейный стенд на стену вариант 11",""
"Decorations_WeaponStandT04_12_Name","Оружейный стенд на стену вариант 12",""
"Decorations_Carpet_01_Name","Плетеный коврик",""
"Decorations_Carpet_01_Desc","Квадратный плетеный коврик.\r\nПростые плетёные ковры, тёплые и душевные, сделанные руками мастера.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_Carpet_09_Name","Плетеный коврик",""
"Decorations_Carpet_09_Desc","Круглый плетеный коврик.\r\nПростые плетёные ковры, тёплые и душевные, сделанные руками мастера.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_Carpet_05_Name","Ковер с вставками",""
"Decorations_Carpet_05_Desc","Прямоугольный ковер с вставками.\r\nКовёр, что видел многое: пара заплаток — и он снова готов служить.\r\n\r\nРаботает только в радиусе действия Bonfire\r\n\r\nКомфорт +1 \r\nБонусы комфорта в категории не суммируются",""
"Decorations_Carpet_02_Name","Этнический коврик",""
