Key,SourceString,Context
"Dialogue_POIMainQuest_ForgottenRelics_Altar_01","На алтаре криво нацарапаны знакомые символы.",""
"Dialogue_POIMainQuest_ForgottenRelics_Altar_02","<T_ITAL>Больше не за чем сопротивляться. Больше некому помнить. Святилище станет моей могилой.</>",""
"Dialogue_POIMainQuest_ForgottenRelics_Altar_03","<T_ITAL>Все было тщетно</>",""
"Dialogue_POIMainQuest_ForgottenRelics_Altar_04","Рядом прямо в камень воткнут нож из обсидиана. Странно, что он не раскололся от удара.",""
"Dialogue_POIQuest_AncientVillage_Totem_QuestCompleted","Тотем молчит. Камень под вашими ладонями холоден.",""
"Dialogue_POIQuest_AncientVillage_Totem_01","От каменного тотема волнами исходит тепло. На полустертом барельефе человек в маске исполняет некий ритуал.",""
"Dialogue_POIQuest_AncientVillage_Totem_02","Он вливает в заполненную мясом чашу три флакона с жидкостью.",""
"Dialogue_POIQuest_AncientVillage_Totem_MakeOffering","Возложить подношение <T_GRAY>[3 сосуда с ритуальным маслом и 20 кусков мяса]</>",""
"Dialogue_POIQuest_AncientVillage_Totem_LookForOffering","Уйти за подношением <T_GRAY>[3 сосуда с ритуальным маслом и 20 кусков мяса]</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Description_01","Эстебан Варгас. 14Х Х – 15ХХ гг.\r\nДобрый друг и лучший навигатор\r\nВсегда чаще смотрел на звезды, чем на бренную землю",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Description_02","Погиб от заражения трупным ядом",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Plot_01","Перед вами старое захоронение. Как только вы подходите ближе, в ушах начинает звенеть. Зажившее ранение от пули в груди внезапно простреливает тупой болью.",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Plot_02","Вы слышите стук лопаты и чуждую речь. Тень из прошлого встает рядом.",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Plot_03","<T_ITAL>Я буду молиться, чтобы никто не потревожил твой покой, друг. Я, конечно, люблю твою рожу, но не хочу увидеть ее еще раз.</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Plot_04","<T_ITAL>Без тебя двигаться дальше будет тяжко. Особенно если мертвецы не прекратят нас преследовать.</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Plot_05","<T_ITAL>Мы продолжим экспедицию. Если Колумб прав и местная жрица поможет против Джонса, я ее из-под земли достану. Твоя смерть не будет напрасной.</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Plot_06","Неожиданно в глазах проясняется. Призрак исчезает, и вы спешно записываете слова, которые услышали, пока они не выветрились из памяти.",""
"Dialogue_POIQuest_SpanishExpedition_Grave01Plot_07","Остается только надпись, нацарапанная надпись...",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Description_01","Хайме Лопес. 14ХХ – 15ХХ гг.\r\nЕго сгубили амбиции",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Description_02","Погиб от руки своего капитана. Дважды",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Plot_01","Перед вами старое захоронение. Как только вы подходите ближе, рана на груди начинает ныть, в глазах мутнеет.",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Plot_02","Звон в ушах перекрывает громкий, разгневанный голос призрака...",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Plot_03","<T_ITAL>Хайме... Хайме... Я вытащил тебя из долговой ямы, назначил старшим помощником. А ты отплатил мне тем, что сговорился с врагом. Предал орден, предал веру.</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Plot_04","<T_ITAL>Что бы не пообещал Джонс, он соврал. Недолгой оказалась твоя \""вечная жизнь\"".</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Plot_05","<T_ITAL>Сегодня я положил в могилу тебя, а завтра – отправлю Джонса в ад. Тот его заждался.</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Plot_06","Постепенно эхо чужого голоса затихает. Пока видение еще живо в вашей памяти, вы набрасываете на бумагу все, что услышали.",""
"Dialogue_POIQuest_SpanishExpedition_Grave02Plot_07","Перед вами остается только забытая могила и надпись...",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Description_01","Гильермо Санчес. 14ХХ – 15ХХ гг.\r\nСледопыт и первооткрыватель",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Description_02","Мечтал добраться до края земли. Погиб в битве со злом",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Plot_01","Перед вами старое захоронение. Как только вы подходите ближе, рука сама тянется к груди, чтобы успокоить занывшую рану.",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Plot_02","Тень из прошлого встает перед вами. Размеренное и спокойное, эхо чужих слов раздается прямо у вас в голове.",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Plot_03","<T_ITAL>Атаки мертвецов участились, как будто Джонс чует, что мы обнаружили оружие против его армии. Прости, что не успел прикрыть спину, Гильермо. Без тебя мы бы не добрались до жрицы.</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Plot_04","<T_ITAL>Она дала нам медальоны, но предупредила, что они срабатывают всего один раз. Как думаешь, этого хватит, чтобы остановить мертвецов?</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Plot_05","<T_ITAL>Мы отправляемся на корабль. Завтра отплываем, чтобы объединиться с Колумбом неподалеку от Тортуги. Но что-то у меня плохое предчувствие...</>",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Plot_06","Вы стараетесь записать все, что услышали.",""
"Dialogue_POIQuest_SpanishExpedition_Grave03Plot_07","Когда отголоски чужой жизни окончательно стихают, вы остаетесь наедине с покинутой могилой.",""
"Dialogue_POIQuest_SpanishExpedition_DeadCaptain_NotAvailable","Старый моряк давно мертв.",""
"Dialogue_POIQuest_SpanishExpedition_DeadCaptain_01","Старый скелет долгие годы лежит на своем разбившимся корабле. Время выбелило его кости, превратило некогда богатый наряд в лохмотья. Приближаясь к нему, вы слышите уже знакомый голос...",""
"Dialogue_POIQuest_SpanishExpedition_DeadCaptain_02","<T_ITAL>Медальон жрицы сработал, но их слишком много. Мы не продержимся долго.</>",""
"Dialogue_POIQuest_SpanishExpedition_DeadCaptain_03","<T_ITAL>Верю, что орден найдет выход. Джонсу недолго осталось бороздить моря. Колумб что-нибудь придумает. Всегда придумывал.</>",""
"Dialogue_POIQuest_SpanishExpedition_DeadCaptain_04","Эхо чужого голоса стихает... Похоже, здесь нашел свое последнее пристанище человек, призрак которого вы видели.",""
"Dialogue_POIQuest_SpanishExpedition_DeadCaptain_05","В костлявой руке вы замечаете знакомый медальон с треснувшим камнем. Точно такой же когда-то вам подарил отец.",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_CantRead","Вы замечаете изображение жреца и какие-то знаки, украшающие алтарный камень, но понять их значение вы пока не в силах...",""
"Dialogue_POIQuest_JokesOfTheGods_Altar02_CantRead","Вы замечаете символы, украшающие алтарный камень, но они пока не складываются в связный текст...",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_MakeACopy","Сделать копию",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_01","На стенках алтарного камня вырезана целая история...",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_02","<T_ITAL>В те времена, когда боги еще ходили по земле, росла у жреца Ицельтека, бога мертвых, любимая дочь.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_03","<T_ITAL>Ни в чем он ей не оказывал, запрещал только ходить к священным животным. Ибо, подобно своему богу, жестоким нравом обладали они и не любили, когда живые ходили там, где ступают мертвые.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_04","<T_ITAL>Но девочку снедало любопытство. Однажды ночью пробралась она к алтарю и просидела у него до рассвета. А когда вернулась домой, тут же слегла с сильным жаром.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_05","<T_ITAL>Жрецу не удалось ее спасти... Долго горевал он, пока не решил отправиться в мир мертвых за своим дитя.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_06","<T_ITAL>Страж границы – огромный крокодил – преградил ему путь у врат, но жрец сразил его в битве и ступил на тропу усопших душ...</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar01_07","На этом история жреца, выбитая в камне, обрывается. Скорее всего, в других местах найдется ее продолжение.",""
"Dialogue_POIQuest_JokesOfTheGods_Altar02_01","На стенках алтарного камня вы видите продолжение истории жреца бога мертвых...",""
"Dialogue_POIQuest_JokesOfTheGods_Altar02_02","<T_ITAL>Долго бродил жрец по тропам мертвых в поисках дочери. Пока наконец не увидел ее под сенью хлопкового древа, но та не узнала своего отца.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar02_03","<T_ITAL>Чтобы вернуть память девочки, жрец нырнул в глубокий омут за рыбой, которая водилась только в топях Ицельтека.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar02_04","<T_ITAL>Пожарив улов на холодном огне, он накормил дочь пресным мясом. И память тут же вернулась к ней.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar02_05","<T_ITAL>Обрадовавшись, жрец взял девочку за руку и повел к трону Ицельтека, чтобы умолять своего бога о милосердии...</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar02_06","На этом история жреца, выбитая в камне, обрывается. Скорее всего, в других местах найдется ее продолжение.",""
"Dialogue_POIQuest_JokesOfTheGods_Altar03_01","На стенках алтарного камня вы видите окончание истории жреца бога мертвых...",""
"Dialogue_POIQuest_JokesOfTheGods_Altar03_02","<T_ITAL>Владыка мертвых Ицельтек рассмеялся, услышав просьбу своего жреца: ступив единожды в его владения, ты оставался в них навсегда.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar03_03","<T_ITAL>Но жрец долго служил своему богу, и Ицельтек сжалился. Он отпустил их из своих чертогов, открыв перед ними путь домой.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar03_04","<T_ITAL>Счастливый отец вышел на поверхность, дочь следовала за ним по пятам. Когда внезапно за спиной он услышал хруст костей.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar03_05","<T_ITAL>Жрец обернулся и узрел, как его дочь превращается в огромного крокодила. Он застыл от ужаса, и широкая пасть заглотила его целиком.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar03_06","<T_ITAL>Новый страж встал у врат во владения бога мертвых, чей смех еще долго слышался среди топей.</>",""
"Dialogue_POIQuest_JokesOfTheGods_Altar03_07","Как только вы заканчиваете читать, рядом раздается чей-то рев. Под хруст костей и глухое рычание перед вами появляется чудовище из легенды.",""
"Dialogue_POIQuest_FateOfTheProphets_Stele_CantRead","На стеле нацарапаны какие-то символы, но понять их значение вы пока не можете. Вероятно, стоит прийти сюда позднее.",""
"Dialogue_POIQuest_FateOfTheProphets_Stele_Intro","На стене древней обсерватории кто-то нацарапал неровные символы...",""
"Dialogue_POIQuest_FateOfTheProphets_Stele01_01","<T_ITAL>Военачальник Чик-Чан пришел, облеченный властью, и потребовал предсказание о своей судьбе.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele01_02","<T_ITAL>Я вопросил звезды. И звезды ответили, что принесет Чик-Чан великие бедствия нашему народу.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele01_03","<T_ITAL>Военачальнику не понравилось предсказание. В гневе он приказал уничтожить мои записи, а меня закрыть здесь навечно без еды и воды.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele01_04","<T_ITAL>Звезды бесстрастны. Они видят. Они покарают моего убийцу.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele02_01","<T_ITAL>Военачальник Чик-Чан похитил дочь вождя северного народа и пришел ко мне за звездными картами, чтобы жениться на ней согласно нашим обрядам.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele02_02","<T_ITAL>Я вопросил звезды. И звезды ответили, что не быть им вместе, ибо дочь вождя противится этому союзу. Пылая гневом, Чик-Чан уничтожил звездные карты. Он отказался внимать воле небес.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele02_03","<T_ITAL>Вырвав язык, меня заточили здесь. И теперь не проходит и дня, чтобы я не молил о возмездии.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele02_04","<T_ITAL>Звезды бесстрастны. Они видят. Они покарают моего убийцу.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele03_01","<T_ITAL>Северный народ объявил нам войну, и военачальник Чик-Чан пришел ко мне за предсказанием.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele03_02","<T_ITAL>Но звезды молчали. Тогда в бессильной ярости Чик-Чан разрушил святилище наверху и осквернил обсерваторию, закрыв меня внутри.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele03_03","<T_ITAL>Смерть уже близко. Я знаю, что это место станет моей могилой. Сил почти не осталось, от жажды кружится голова. Но звезды все видят. Они шепчут мне о возмездии.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele03_04","<T_ITAL>Чик-Чан скоро погибнет. Отряд северного народа придет за дочерью вождя и убъет его, бросив тело в топи вблизи от моей могилы. Оно изменится, раздуваясь и искажаясь, сплетаясь с землей и корнями, порожденными порчей.</>",""
"Dialogue_POIQuest_FateOfTheProphets_Stele03_05","<T_ITAL>Звезды шепчут мне о беде, которую наслал Чик-Чан на мой народ. Но здесь нет никого, кто бы меня услышал.</>",""
"Dialogue_POIQuest_Bucaneer_AbandonedCamp_01","Вещи свалены и брошены, как будто лагерь оставляли в спешке.",""
"Dialogue_POIQuest_Bucaneer_CookingWarning_01","Кто-то оставил на полотне надпись свиной кровью.",""
"Dialogue_POIQuest_Bucaneer_CookingWarning_02","КТО ПОВЕСИТ ГРЯЗНЫЕ ПОРТКИ У КОСТРА – НА ОБЕД БУДЕТ ЖРАТЬ ЗЕМЛЮ!",""
"Dialogue_POIQuest_Bucaneer_OldTable_01","На столе валяются проржавевшие инструменты для выделывания шкур.",""
"Dialogue_POIQuest_Bucaneer_BrokenGates_01","Ворота вырвали вместе со створками.",""
"Dialogue_POIQuest_Bucaneer_BrokenGates_02","Кто-то приложил много усилий, чтобы их сломать.",""
"Dialogue_POIQuest_Bucaneer_HangedSkeleton_01","На земле валяются человеческие кости, оставшиеся от повешенных.",""
"Dialogue_POIQuest_Bucaneer_HangedSkeleton_02","В черепе зияют сразу два пулевых отверстия.",""
"Dialogue_POIQuest_Bucaneer_OldBoxes_01","Cтарые деревянные ящики свалены в кучу и скоро превратятся в труху.",""
"Dialogue_POIQuest_Bucaneer_OldBoxes_02","Возможно, раньше в них хранили боеприпасы. Теперь же внутри мусор и остатки отсыревшего пороха.",""
"Dialogue_POIQuest_Bucaneer_BrokenTannery_01","Сломанная деревянная конструкция напоминает дубильню.",""
"Dialogue_POIQuest_Bucaneer_BrokenTannery_02","Похоже, раньше здесь выделывали кожи буканьеры – охотники на диких свиней.",""
"Dialogue_POIQuest_Bucaneer_BoarHeadTarget_01","И стена, и набитая паклей голова кабана изрешечены дырками от пуль.",""
"Dialogue_POIQuest_Bucaneer_BoarHeadTarget_02","Похоже, они служили мишенью.",""
"Dialogue_POIQuest_Bucaneer_BulletWall_01","Каменная стена испещрена пулевыми отверстиями.",""
"Dialogue_POIQuest_Bucaneer_AlreadyHasNote","Эта записка у меня уже есть",""
"Dialogue_POIQuest_BlackbeardExplorers_01","Среди разбросанной посуды и остатков еды, посреди стола, прибит гвоздями листок бумаги.",""
"Dialogue_POIQuest_BlackbeardExplorers_02","<T_ITAL> Все ждем капитана Хендса. ВСЕ, я сказал! Найденые диски-ключи от двери у сержантов. Мы не знаем, что внутри, поэтому ждем приказа. </>",""
"Dialogue_POIQuest_BlackbeardExplorers_03","<T_ITAL> Если кто попытается украcть чертов диск или влезть в подземелье, окажется под килем.</>",""
"Dialogue_ShipRepair_01","Корабль на берегу сильно поврежден. Придется потрудиться, чтобы спустить его на воду. <T_GRAY>[Необходимо 100 дерева, 20 гвоздей, 20 ткани, 10 веревок]</>",""
"Dialogue_ShipRepair_02","Починить корабль <T_GRAY>[Потратить 100 дерева, 20 гвоздей, 20 ткани, 10 веревок]</>",""
"Dialogue_ShipRepair_03","Чтобы завершить ремонт и спустить корабль на воду, нужны матросы. Вероятно, семерых человек будет достаточно.",""
"Dialogue_ShipRepair_04","<T_GRAY>[Спустить корабль на воду вместе с командой]</>",""
"Dialogue_ShipRepair_05","Здесь больше нечего делать.",""
"Dialogue_ShipRepair_06","Ресурсы собраны, дырки залатаны. Теперь нужны матросы, чтобы закончить ремонт и спустить корабль на воду.",""
"Dialogue_POIQuest_BrokenShip_Wreck_01","Корабль вынесло на берег слишком давно. Корпус прогнил, и старые доски могут пригодиться только в качестве растопки. Эту малышку уже не спасти.",""
"Dialogue_POIQuest_BrokenShip_Wreck_02","Видимо, доктор Гален не очень опытный корабел, раз отправил вас сюда. Эта развалюха уже никуда не поплывет.",""
"Dialogue_TripleDot","...",""
"Dialogue_ChodeDifficulty_NotEnough_CP","Не хватает мощи",""
"Dialogue_Player_Leave","Уйти <img id=\""Exit\""/>",""
"Dialogue_Player_LeaveForDictionary","Уйти <T_GRAY>[Требуется специальный предмет для расшифровки]</> <img id=\""Exit\""/>",""
"Dialogue_BossArena_RepeatButton_01","Повторить испытание?",""
"Dialogue_BossArena_RepeatButton_02","Повторить испытание? Помните, что никого не должно быть на арене при нажатии.",""
"Dialogue_BossArena_RepeatButton_03","Никого не должно быть на арене при нажатии.",""
"Dialogue_BossArena_RepeatButton_04","Повторить",""
"Dialogue_BossArena_Highlands_EntryGate_01","Вход в храм закрывают каменные врата. Присмотревшись, вы замечаете странной формы углубления, которые напоминают замочные скважины.",""
"Dialogue_BossArena_Highlands_EntryGate_02","Вставить ключи <img id=\""Quest\""/>",""
"Dialogue_BossArena_DifficultyLevel_01","Выберите уровень сложности",""
"Dialogue_BossArena_DifficultyLevel_02","Normal",""
"Dialogue_BossArena_DifficultyLevel_03","Hard",""
"Dialogue_BossArena_DifficultyLevel_04","Insane",""
"Dialogue_BossArena_Boatswain_DifficultyLevel_01","Normal <T_GRAY>[160 Power]</>",""
"Dialogue_BossArena_Boatswain_DifficultyLevel_02","Insane <T_GRAY>[400 Power]</>",""
"Dialogue_BossArena_Israel_DifficultyLevel_01","Normal <T_GRAY>[260 Power]</>",""
"Dialogue_BossArena_Israel_DifficultyLevel_02","Hard <T_GRAY>[260 Power]</> (First Hard kill rewards 30 gold coins)",""
"Dialogue_BossArena_Israel_DifficultyLevel_03","Insane <T_GRAY>[400 Power]</>",""
"Dialogue_BossArena_Toad_DifficultyLevel_01","Normal <T_GRAY>[360 Power]</>",""
"Dialogue_BossArena_Toad_DifficultyLevel_02","Hard <T_GRAY>[360 Power]</> (First Hard kill rewards 30 gold coins)",""
"Dialogue_BossArena_Toad_DifficultyLevel_03","Insane <T_GRAY>[400 Power]</>",""
"Dialogue_BossArena_Swamp_Branch10_01","Когда-то, возможно, это место служило древним святилищем. Но те времена давно прошли, оставив после себя разбитые, заросшие лианами валуны.",""
"Dialogue_BossArena_Swamp_Branch10_01_02","Все поглотило болото. Кроме странного, как будто изломанного растения, здесь больше ничего нет.",""
"Dialogue_BossArena_Swamp_Branch10_02_Player01","Исполнить ритуал призыва <T_GRAY>[Использовать обсидиановый нож]</> <img id=\""Quest\""/>",""
"Dialogue_BossArena_Swamp_Branch10_02_Player02","Вам больше не нужен обсидиановый нож, чтобы призвать жрицу. Она уже пробудилась. <T_GRAY>[Дотронуться до алтаря]</>",""
"Dialogue_BossArena_Swamp_Branch10_Player01_Player02_03","Вы взрезаете обсидиановым ножом свою ладонь и смотрите, как капли крови падают на землю.",""
"Dialogue_BossArena_Swamp_Branch10_03_04","В воздухе что-то неуловимо меняется, заставляя тверже сжимать оружие.",""
"Dialogue_BossArena_Swamp_Branch11_Player01","Вонзить нож в растение и вызвать жрицу <img id=\""Quest\""/>",""
"Dialogue_BossArena_Swamp_Branch11_Player01_01","Вонючая, грязно-розовая жидкость медленно вытекает из раны. Вязкая тишина опускается на святилище, а потом резко взрывается какофонией треска и грохота.",""
"Dialogue_BossArena_Swamp_Branch11_01_02","Земля дрожит и ходит ходуном под ногами.",""
"Dialogue_BossArena_Swamp_Branch11_02_03","Чудовище приближается.",""
"Dialogue_BossArena_Swamp_Branch11_03_04","На этот раз вы готовы.",""
"Dialogue_BossArena_Swamp_Branch12_Player01","Вонзить зачарованный нож в ствол. <T_GRAY>[Сложность: Высокая]</>",""
"Dialogue_BossArena_Swamp_Branch12_Player01_01","Лезвие уходит вглубь наполовину и застревает в липком, плотном нутре.",""
"Dialogue_BossArena_Swamp_Branch12_01_02","Все вокруг приходит в движение, слышен хруст ломаемых веток и грохот, словно на святилище несется обезумевшее стадо быков.",""
"Dialogue_BossArena_Swamp_Branch12_02_03","Приготовиться к битве.",""
"Dialogue_BossArena_Swamp_Branch13_Player01","ВОГНАТЬ ЗАЧАРОВАННЫЙ НОЖ ПО САМУЮ РУКОЯТЬ. <T_GRAY>[Сложность: Безумная]</>",""
"Dialogue_BossArena_Swamp_Branch13_Player01_01","Острое лезвие режет крепкий ствол, оставляя в нем глубокие раны.",""
"Dialogue_BossArena_Swamp_Branch13_01_02","Со всех сторон слышен яростный рев чудовища. Оно разозлено, и оно приближается.",""
"Dialogue_BossArena_Swamp_Branch13_02_03","Вы готовы к битве.",""
"Dialogue_BossArena_Israel_01","За каменной решеткой ворот кружат и беснуются сотни неупокоенных душ.",""
"Dialogue_BossArena_Israel_02","Вы слышите невнятное бормотание высокой фигуры в центре зала и стоны пленников, висящих на цепях вдоль стен.",""
"Dialogue_BossArena_Israel_03","Открыть ворота <img id=\""Quest\""/>",""
"Dialogue_BossArena_Richards_01","Деревянные врата преграждают путь в глубину пещеры. За ними раздаются чьи-то тяжелые шаги.",""
"Dialogue_BossArena_Richards_02","Открыть ворота <img id=\""Quest\""/>",""
"Dialogue_BossArena_POIGates_NotAvailable_01","Пираты окружили плотным частоколом скалистый выступ, закрыв свой лагерь от внешних угроз.",""
"Dialogue_BossArena_POIGates_NotAvailable_02","За воротами слышно какое-то копошение, звон стекла и тихая ругань... Лучше пока держаться от этого места подальше.",""
"Dialogue_BossArena_POIGates_Available_Intro","Опять мертвяки шастают?.. Вони от них... Эй! Если ты не мертвяк, либо показывай Черные Метки, либо катись отсюда!",""
"Dialogue_BossArena_POIGates_Available_HasMarks_01","Показать 4 Черные Метки",""
"Dialogue_BossArena_POIGates_Available_HasMarks_02","Так бы и сказал, что из наших. А то молчишь, как мертвяк. Проходи давай.",""
"Dialogue_BossArena_POIGates_Available_DontHaveMarks_01","Уйти на поиски четырех Черных Меток <img id=\""Exit\""/>",""
"Dialogue_BossArena_POIGates_Completed_01","За воротами тишина. Можно проходить спокойно.",""
"Dialogue_BossArena_POIGates_Completed_02","Войти",""
"Dialogue_Swamp_Crypt01_01","Каменный саркофаг покоится в нише древней гробницы. Его крышка съехала в сторону, а внутри все покрылось паутиной.",""
"Dialogue_Swamp_Crypt01_01_02","На стенках угадываются знакомые символы...",""
"Dialogue_Swamp_Crypt01_02_03","<T_ITAL>...Сражался с северными варварами. Пал от вражеской стрелы.</>",""
"Dialogue_Swamp_Crypt01_03_04","Если приглядеться, то чуть ниже можно заметить нацарапанную приписку: <T_ITAL>Будь проклят тот, кто справит здесь нужду!</>",""
"Dialogue_Swamp_Crypt01_04_05","Откуда-то доносится едва слышный гул.",""
"Dialogue_Swamp_Crypt02_01","Крышка саркофага упала на землю и треснула. Стенки исчерканы глубокими бороздами, словно мертвец раз за разом царапал их изнутри, пытаясь выбраться.",""
"Dialogue_Swamp_Crypt02_01_02","Однако надпись с внешней стороны не повреждена и легко читается...",""
"Dialogue_Swamp_Crypt02_02_03","<T_ITAL>...Принес головы десяти северных варваров. Захлебнулся в кувшине с забродившим соком.</>",""
"Dialogue_Swamp_Crypt02_03_04","С внешней стороны поверхность покрыта замысловатыми узорами.",""
"Dialogue_Swamp_Crypt03_01","Саркофаг пуст и открыт, словно терпеливо ждет своего постояльца.",""
"Dialogue_Swamp_Crypt03_01_02","От надписи почти ничего не осталось. Можно различить лишь несколько слов...",""
"Dialogue_Swamp_Crypt03_02_03","<T_ITAL>...Добровольно ушел в обитель Повелителя Смерти вслед за... пронзив себя копьем.</>",""
"Dialogue_Swamp_Crypt03_03_04","Похоже, больше здесь ничего нет.",""
"Dialogue_Swamp_Crypt04_01","Стенки этого саркофага украшены изображениями битв. В их центре – одна и та же фигура воина. На одном рисунке он отбивается от десятка противников, на другом – от стаи ягуаров.",""
"Dialogue_Swamp_Crypt04_01_02","Здесь на крышке сохранилось имя умершего воина...",""
"Dialogue_Swamp_Crypt04_02_03","<T_ITAL>Юкном, великий воин, сразивший предводителя северных варваров.</>",""
"Dialogue_Swamp_Crypt04_03_04","Должно быть, здесь похоронили великого воина. Однако саркофаг перед вами пуст.",""
"Dialogue_CoastJungle_Altar_StartPhrase","Необычный каменный тотем привлекает ваше внимание. На полустертом барельефе человек в набедренной повязке держит в руках подношение для алтаря.",""
"Dialogue_CoastJungle_Altar_EndPhrase","Голоса джунглей стихли, и даже алтарный камень кажется темнее. Больше подношений он не примет.",""
"Dialogue_CoastJungle_Altar01_01","Сложно разобрать, что именно он кладет в жертвенную чашу, однако в очертаниях угадывается горстка перьев.",""
"Dialogue_CoastJungle_Altar01_01_Player01","Возложить подношение <T_GRAY>[5 перьев]</>",""
"Dialogue_CoastJungle_Altar01_01_Player02","Уйти за подношением  <T_GRAY>[5 перьев]</>",""
"Dialogue_CoastJungle_Altar02_01","Он бросает в чашу острый перец и возносит молитвы. Словно просит прощения за скудную жертву.",""
"Dialogue_CoastJungle_Altar02_01_Player01","Возложить подношение <T_GRAY>[15 перцев]</>",""
"Dialogue_CoastJungle_Altar02_01_Player02","Уйти за подношением <T_GRAY>[15 перцев]</>",""
"Dialogue_CoastJungle_Altar03_01","Один за другим он кладет в жертвенную чашу кабаньи клыки.",""
"Dialogue_CoastJungle_Altar03_01_Player01","Возложить подношение <T_GRAY>[5 клыков кабана]</>",""
"Dialogue_CoastJungle_Altar03_01_Player02","Уйти за подношением <T_GRAY>[5 клыков кабана]</>",""
"Dialogue_Highlands_Altar_StartPhrase","От каменного тотема волнами исходит тепло. На полустертом барельефе молодой охотник держит в руках подношение для алтаря.",""
"Dialogue_Highlands_Altar_EndPhrase","Тотем молчит. Камень под вашими ладонями холоден.",""
"Dialogue_Highlands_Altar01_01","Жертвенную чашу он наполняет волчьими клыками и смиренно ждет благословения. ",""
"Dialogue_Highlands_Altar01_01_Player01","Возложить подношение <T_GRAY>[5 волчьих клыков]</>",""
"Dialogue_Highlands_Altar01_01_Player02","Уйти за подношением <T_GRAY>[5 волчьих клыков]</>",""
"Dialogue_Highlands_Altar02_01","У него под ногами лежит козлиная туша. ",""
"Dialogue_Highlands_Altar02_01_Player01","Возложить подношение <T_GRAY>[5 безоаров]</>",""
"Dialogue_Highlands_Altar02_01_Player02","Уйти за подношением <T_GRAY>[5 безоаров]</>",""
"Dialogue_Swamp_Altar_StartPhrase","Необычный тотем возвышается над топями. По бокам от него каменные крокодильи головы разинули пасти в хищном оскале.",""
"Dialogue_Swamp_Altar_EndPhrase","Стало тихо. Кажется, даже крокодильи головы смотрят с одобрением.",""
"Dialogue_Swamp_Altar01_01","На полустертом барельефе человек в жреческих одеждах кладет на алтарь шкуры в качестве дара.",""
"Dialogue_Swamp_Altar01_01_Player01","Возложить подношение <T_GRAY>[10 кусков кожи крокодила]</>",""
"Dialogue_Swamp_Altar01_01_Player02","Уйти за подношением <T_GRAY>[10 кусков кожи крокодила]</>",""
"Dialogue_Highlands_MQ_Notes_SmallCamp_NoRightToTakeNote","Вы пока не можете подобрать этот предмет",""
"Dialogue_POIQuest_DeadmanChest_Branch1_1","Видимо, старая команда не хотела делиться своим сокровищем. А сам сундук вас не сожрет. Наверное.",""
